lon,lat,diameter_km
128.1000,42.0401,33.789
-158.6510,12.7787,33.782
48.9191,-28.2417,33.781
-146.4604,31.2172,33.779
-172.9114,30.8453,33.774
-117.7602,-68.7713,33.769
-131.2908,-51.9402,33.769
99.3278,-4.6746,33.768
-45.8488,-48.8156,33.766
-134.6993,8.1124,33.759
-167.1946,9.8028,33.757
108.2868,-2.8314,33.756
66.8349,-1.0156,33.752
132.7000,-17.8002,33.746
-100.4541,-70.1420,33.737
-175.3973,-11.5692,33.736
54.8435,41.1106,33.722
-52.3640,-17.1781,33.721
177.7053,33.7653,33.717
-167.3973,-62.2576,33.715
-143.2369,-28.1399,33.709
164.9383,37.4097,33.706
-151.0033,-31.8259,33.705
165.3278,-15.0859,33.705
160.4097,2.6546,33.697
119.5793,-5.8480,33.671
57.1261,-54.1327,33.661
-149.8836,61.2528,33.646
-32.7554,-53.5362,33.638
111.3966,-45.5950,33.633
132.5254,-5.8165,33.632
153.5638,-37.3627,33.625
87.2393,-9.3412,33.624
-156.7792,-61.8407,33.616
-177.0478,-11.3141,33.594
175.6780,43.2348,33.589
107.0255,10.3501,33.579
-58.6314,-10.0270,33.565
36.1204,-48.7351,33.563
120.2195,-24.8306,33.546
5.6904,-18.0648,33.545
44.8318,-62.3618,33.532
83.5885,43.4977,33.512
150.0902,-35.2491,33.489
123.2562,18.8130,33.485
-139.3533,25.6093,33.476
178.0041,-2.6537,33.464
-14.6760,-39.9525,33.460
126.5817,-38.2488,33.456
39.9941,7.0841,33.449
111.1514,-36.0172,33.446
-8.1668,-11.8122,33.445
117.4194,27.5282,33.445
-148.8753,44.4552,33.443
-166.2591,40.7237,33.437
-29.1440,15.5271,33.419
10.6229,48.7195,33.412
-138.0037,6.3332,33.401
-54.6214,-35.5599,33.398
138.5867,49.9935,33.393
27.1235,-61.3065,33.382
42.1281,-48.8748,33.382
104.9379,1.5661,33.381
81.6542,-8.0911,33.376
-44.2730,83.6558,33.374
-84.1708,-35.1636,33.354
-63.5644,-18.7342,33.346
167.6503,7.6409,33.342
176.7117,10.4616,33.338
128.0593,-84.6420,33.336
131.6287,-2.2058,33.335
-56.7957,-15.9796,33.334
-57.8056,-55.3886,33.325
105.2133,4.4481,33.319
-144.4430,19.3277,33.296
-158.5159,-72.1233,33.294
-121.5426,58.1819,33.283
-81.4979,-71.9247,33.258
-80.9559,58.3829,33.228
179.0008,-16.9728,33.214
14.2173,11.1641,33.210
9.3909,-19.2825,33.203
118.7453,0.9052,33.176
173.0344,50.5283,33.170
-131.8731,-25.7573,33.165
-72.7786,62.1601,33.157
-61.6542,-27.9332,33.151
113.2842,-43.2301,33.151
76.2434,-79.8195,33.119
128.4706,-32.6029,33.115
-89.4498,45.7620,33.108
119.0249,-62.5521,33.100
170.9676,3.5984,33.095
-166.4165,-24.6491,33.094
-142.2775,37.4713,33.091
-69.0216,-20.8745,33.085
-144.5279,6.5840,33.085
22.0650,-55.0752,33.076
172.5622,-2.0259,33.071
-137.6606,-72.4688,33.060
133.7156,-39.6163,33.059
130.9186,-17.3356,33.051
-70.4621,-30.6789,33.038
-93.3317,22.3115,33.029
-145.3431,14.7055,33.026
28.2491,-65.9997,32.995
118.5501,43.7311,32.978
65.2603,-38.1296,32.959
13.8711,-7.7017,32.958
-39.4656,-58.3857,32.953
105.3175,8.5503,32.944
-178.0863,60.3094,32.939
-68.7856,58.5218,32.938
-87.0617,-33.6321,32.913
60.3919,1.8849,32.908
70.7780,86.6916,32.904
63.9931,-47.6958,32.903
58.4220,39.6036,32.887
12.3662,-10.4423,32.833
-135.0561,-24.2775,32.829
-153.6550,40.5327,32.820
-21.6925,-72.1675,32.809
178.0011,50.8606,32.808
-151.1294,-88.3569,32.808
-153.0282,-18.5069,32.802
90.0763,-8.4773,32.788
-98.1840,19.0766,32.786
148.3300,19.0803,32.786
179.0495,6.9985,32.777
-1.1927,-76.9306,32.774
107.2250,-0.8656,32.771
-128.6933,0.2486,32.754
-13.1000,26.7003,32.754
-132.8599,-0.2514,32.754
-81.3144,8.0382,32.752
135.8246,-10.0803,32.750
-39.7963,-15.5643,32.749
-142.0228,-30.1708,32.742
161.6563,9.1083,32.736
-104.2363,29.4215,32.734
-148.9323,40.3029,32.733
-109.4574,-40.1065,32.728
-24.3547,-33.4502,32.725
49.1170,-60.4630,32.723
15.5212,60.2379,32.723
-143.0372,17.5234,32.722
108.4738,45.1419,32.715
73.4465,-28.0058,32.712
-157.3736,39.5110,32.708
-143.4321,18.2454,32.703
128.8001,49.4075,32.702
-163.3819,-36.7541,32.700
18.6685,-32.0899,32.682
120.1411,50.5374,32.677
-63.2398,-23.0001,32.662
-96.7796,16.8402,32.650
77.1277,-1.1508,32.649
-161.5706,42.9445,32.647
172.5423,-5.4111,32.642
-88.9431,51.1596,32.639
-176.6793,-17.1023,32.635
-110.5418,14.6055,32.620
-55.9338,-57.7539,32.620
2.9061,-58.5811,32.608
-41.6828,86.2663,32.605
-38.0485,8.1249,32.598
-140.0677,22.6091,32.587
89.9032,6.5684,32.581
96.9305,-24.8448,32.577
19.9954,-62.3031,32.571
-32.6601,-26.8784,32.558
-144.7826,33.1079,32.543
117.0844,-40.4246,32.515
-173.1671,-61.8562,32.508
-18.0732,-46.5223,32.494
5.8223,-16.5363,32.494
52.1263,-46.7106,32.489
-59.4219,-30.3563,32.482
-0.6409,62.8858,32.478
39.9907,-16.2219,32.477
-96.9494,47.0862,32.457
-89.1194,72.1553,32.449
78.7880,39.7500,32.447
71.4504,-1.3313,32.441
30.7339,-52.5002,32.441
113.0929,1.1598,32.432
127.8994,27.5618,32.418
-129.6221,-40.9870,32.415
-96.0797,44.9046,32.384
143.8322,28.2258,32.344
-168.9540,-50.6650,32.325
-170.3329,-37.4306,32.323
-102.5585,24.8708,32.314
-79.1828,31.3461,32.300
95.7698,11.7714,32.298
-171.4760,-17.7480,32.297
63.9893,10.1776,32.285
-96.5259,33.5242,32.279
39.5688,31.3973,32.275
175.2318,57.6870,32.266
17.9376,-55.9330,32.251
-49.6284,-30.2122,32.246
39.0230,24.2892,32.235
10.1687,1.8212,32.220
84.0995,-12.0163,32.217
-155.9971,-23.4349,32.211
-120.9327,56.1374,32.209
50.2426,61.7293,32.204
120.5323,-36.2449,32.201
-73.9692,-32.0791,32.198
45.1811,74.5776,32.197
60.0295,-56.8022,32.172
38.1626,71.4855,32.167
-84.0463,20.5464,32.150
117.5718,-23.2903,32.148
51.6892,29.5722,32.145
-28.0133,-68.4434,32.128
-156.4833,24.3284,32.115
171.5162,-1.5405,32.091
68.9369,39.1177,32.087
-126.5437,-45.9581,32.087
114.8932,16.9221,32.084
146.0256,-45.1100,32.064
-170.3564,66.4221,32.046
101.9945,-18.0048,32.045
113.7477,-27.8094,32.023
112.3622,24.3539,32.005
157.7511,29.0595,31.980
-14.0634,-70.4051,31.977
-153.6842,46.0938,31.971
156.5948,66.1669,31.970
-51.8000,-47.2578,31.963
31.4506,-46.7882,31.939
-178.2535,39.9643,31.924
-168.0240,26.2296,31.922
99.3899,-54.2074,31.916
158.2111,33.0168,31.913
-85.9233,27.4470,31.905
-129.6473,-25.7696,31.901
132.7554,-24.2688,31.897
146.3763,48.4866,31.896
-134.5454,40.1705,31.862
-46.8295,-23.1164,31.855
140.1935,46.5442,31.854
52.8197,12.3032,31.851
179.6110,13.2976,31.846
-67.3400,-0.4315,31.839
-116.0574,50.3433,31.823
112.8126,-45.5161,31.822
-110.0694,52.5887,31.814
-119.8845,-71.2108,31.811
112.0570,6.6371,31.808
-142.1255,44.7610,31.803
-146.3792,38.3045,31.802
-169.2155,2.5319,31.800
152.2490,-35.2830,31.790
-160.5729,-0.1974,31.785
43.5893,51.1974,31.783
-131.5845,10.5673,31.782
-21.6858,-68.1680,31.780
60.6640,-50.4020,31.773
-112.2785,43.1642,31.772
143.6604,-14.7990,31.767
-161.9040,-25.8030,31.764
70.9523,45.1005,31.757
17.6875,-54.1604,31.753
-135.4877,-26.8246,31.747
-150.1550,-2.6054,31.742
-174.4101,3.1155,31.738
-140.5000,21.0002,31.737
13.0000,-7.0001,31.737
132.4000,-14.4001,31.737
-128.8908,-24.5002,31.737
67.5478,-3.2003,31.734
45.9343,77.7977,31.734
35.8316,17.8154,31.734
-169.5550,-7.9128,31.733
-170.9846,-7.4410,31.732
-172.9960,-32.0990,31.720
-124.6634,-15.6344,31.698
-7.7698,-38.3865,31.696
23.4996,-78.5815,31.695
-148.5550,-61.4997,31.687
27.4563,-71.0270,31.664
27.7199,-50.5957,31.659
-177.4683,-56.8750,31.648
-19.2253,-53.4732,31.644
1.5654,-14.1742,31.642
-8.0100,-44.9520,31.642
-75.7684,79.5935,31.641
67.2483,-39.4612,31.633
16.3619,-65.0670,31.608
178.8272,66.7047,31.604
139.8229,2.3646,31.602
97.1856,-5.7202,31.590
-137.8686,-16.5244,31.580
176.9363,-30.2541,31.580
-143.3154,37.9996,31.574
-50.8782,-25.8329,31.554
-28.0246,-5.9463,31.543
5.6797,-7.8908,31.541
134.3415,58.2239,31.538
-82.2675,56.8444,31.531
172.0743,-39.8938,31.528
-174.6737,73.5974,31.521
99.3546,1.6531,31.517
-80.1407,7.3502,31.506
117.4510,23.6359,31.502
-31.7165,-20.7902,31.495
115.8774,0.1616,31.482
-17.9646,-41.8942,31.481
107.1306,21.7481,31.472
59.2277,-55.6855,31.469
9.3219,-31.0590,31.468
-126.3382,-48.5531,31.466
0.8166,35.8153,31.464
124.5491,-10.2502,31.457
-102.8562,31.3478,31.443
30.5770,42.7235,31.438
-73.1648,0.5495,31.435
33.7577,26.7018,31.427
114.7477,-5.8544,31.423
13.6248,-58.5238,31.422
64.8894,-18.4801,31.421
34.6369,29.9449,31.409
99.9917,-51.3406,31.405
-114.2070,42.1566,31.393
42.6956,12.7244,31.377
28.8658,66.2344,31.365
-0.3132,-38.1732,31.357
134.0044,-24.2835,31.354
52.0544,-61.2499,31.347
7.7754,-62.1169,31.320
36.9173,-55.3726,31.319
37.0770,-27.6111,31.307
-80.4434,73.8217,31.300
74.0531,-75.1458,31.288
52.9748,-75.4444,31.284
115.1799,-39.6173,31.278
-92.3667,51.3323,31.267
4.9297,-57.1515,31.249
12.0436,3.7344,31.238
147.3361,13.7678,31.226
141.8299,44.1831,31.210
39.9654,-40.4348,31.169
-155.0077,36.6084,31.166
24.7306,-46.3757,31.153
99.1483,-23.3724,31.147
-128.0378,-8.5625,31.144
-100.1893,12.3345,31.137
131.4261,40.9739,31.136
-55.0392,6.9209,31.111
-101.4379,-52.8693,31.089
-174.6258,48.8045,31.079
78.5037,-10.1570,31.078
116.7553,12.2908,31.075
69.4884,-6.0281,31.058
2.4218,-17.4673,31.044
48.2372,-41.5449,31.038
-155.7594,74.6838,31.035
-123.7578,-46.4595,31.019
164.1962,-20.6947,31.018
3.7704,-52.9866,31.018
64.3754,38.7874,31.015
78.5726,89.3241,31.007
150.9780,16.1599,30.999
77.0904,56.5387,30.990
150.7059,-85.1215,30.971
-139.3363,-39.5141,30.955
21.8956,-36.6729,30.955
142.0388,56.6130,30.954
70.3910,-61.8067,30.948
-58.6377,77.5465,30.946
77.9925,3.2192,30.936
30.0545,-25.0275,30.934
122.9732,-38.8683,30.925
86.5385,-41.5775,30.924
-177.7345,33.2142,30.920
-78.0089,34.3984,30.914
-55.6584,59.1659,30.911
35.3600,-81.2114,30.909
-38.0973,-68.8759,30.892
49.6280,-20.3987,30.858
-156.8184,-5.7102,30.853
124.5172,-33.4595,30.848
109.1603,41.0683,30.846
-41.0062,83.0989,30.841
83.0311,-7.9500,30.825
66.8958,-7.8772,30.815
38.4546,-9.8888,30.814
-92.8243,61.5192,30.808
-161.3691,34.6212,30.807
128.8459,55.9922,30.801
167.0752,19.6816,30.791
-136.9785,40.0976,30.787
171.9747,-12.8100,30.778
75.6956,-36.7529,30.774
121.7521,52.0078,30.768
138.8909,-25.4752,30.762
-162.8409,26.7902,30.760
41.2505,-48.6418,30.730
-152.7691,-4.2477,30.725
-170.4832,9.7296,30.721
-106.3060,27.7851,30.720
129.6000,-14.6001,30.718
3.5000,-33.5003,30.718
-170.0000,33.6003,30.718
135.1631,19.0002,30.718
-172.3184,0.9908,30.717
4.9895,58.8387,30.717
138.0221,-20.6033,30.717
-168.5523,-3.6396,30.714
67.2602,-33.6025,30.696
-140.9883,61.1654,30.685
149.0352,-38.4567,30.666
170.1975,35.8167,30.647
125.9105,-6.9279,30.646
-130.9897,40.3004,30.639
-131.1619,43.0681,30.628
60.1600,27.0844,30.621
59.6902,47.5583,30.614
-125.9364,11.8339,30.602
90.7096,-62.2095,30.580
-53.8736,-39.4663,30.571
171.0062,35.0941,30.564
-52.7048,-32.3646,30.562
-13.6597,-39.3432,30.556
145.1062,17.2127,30.498
37.8461,-10.8999,30.496
1.2274,-18.5510,30.492
-72.3643,64.4802,30.487
136.5795,66.4105,30.480
-97.5304,50.0749,30.476
89.8293,-29.5349,30.473
98.9029,83.1447,30.472
-178.3899,-2.8120,30.458
-15.8949,-51.7895,30.453
-162.1366,20.2329,30.445
72.8620,-60.8515,30.441
51.8975,-47.5060,30.434
40.1393,-17.8418,30.422
121.6069,80.2464,30.403
-12.8040,-69.3424,30.392
-39.7457,-40.9930,30.388
117.8409,-37.0605,30.385
-88.0293,-88.4978,30.367
-79.3906,49.0900,30.363
-112.6489,7.4144,30.360
90.1669,-28.5432,30.358
36.6045,-1.9914,30.358
157.9750,-11.1957,30.351
24.5640,-80.4246,30.337
-49.1012,-40.9551,30.328
152.4595,18.7818,30.327
-87.7208,59.0812,30.324
21.2713,-34.9766,30.303
161.1590,-23.2816,30.299
17.5655,-43.0896,30.298
-78.9377,38.2219,30.297
17.2351,82.0685,30.293
-162.1473,11.6714,30.269
161.5974,-62.8172,30.257
0.0607,-50.2536,30.256
-116.1234,49.8702,30.248
40.1675,26.2255,30.248
158.8938,-46.3603,30.240
136.9291,-17.2088,30.226
85.5068,-46.1484,30.213
174.1447,-64.2302,30.212
35.5457,-36.9210,30.204
108.1904,18.0155,30.203
-147.9370,-35.9414,30.203
-103.8250,65.8649,30.200
150.6779,54.6696,30.197
-176.3914,38.1979,30.188
-71.0653,-15.5038,30.178
93.5552,-9.2418,30.168
-165.5927,44.0782,30.168
-117.2798,-7.4122,30.157
53.9378,78.1651,30.151
106.8890,-57.4585,30.141
105.8385,2.2338,30.140
0.8190,-46.0821,30.135
1.8294,77.3587,30.134
47.0170,34.7345,30.131
99.7272,39.4139,30.110
-126.3287,-64.3205,30.091
10.6151,-26.0963,30.083
-21.0003,25.7618,30.071
-87.0287,20.3229,30.070
31.3157,17.6625,29.997
85.0069,-63.2425,29.988
-127.2447,-20.0476,29.982
-156.0128,28.5008,29.979
-142.4642,-36.8204,29.969
159.8876,13.3595,29.949
41.8989,-15.7442,29.933
34.5520,-64.1015,29.919
143.4377,-17.8775,29.901
-8.7419,-37.7350,29.899
18.7444,-35.6597,29.899
-136.2996,69.1637,29.897
21.8711,-56.4559,29.884
154.5168,-22.2315,29.861
57.7968,-5.8459,29.842
-117.3905,68.7347,29.838
93.0150,-51.1272,29.833
29.7101,-11.0306,29.822
-173.9961,43.0298,29.820
46.9794,60.4932,29.819
179.9881,54.3107,29.818
173.5823,40.1775,29.814
-127.4299,50.1280,29.812
33.1119,-38.7556,29.809
-73.8025,69.0614,29.797
-36.6763,4.5787,29.787
98.9706,35.9335,29.787
-104.7785,39.7430,29.783
5.8325,-4.0060,29.779
71.1943,-27.4765,29.767
-75.1384,72.9210,29.766
-120.2492,-75.3023,29.759
-145.0282,-10.8068,29.752
-87.6778,-48.6608,29.749
-154.9040,-20.6747,29.749
-150.9423,-10.1491,29.748
11.2370,-82.2838,29.745
68.4073,-3.8810,29.740
-144.2443,7.9900,29.738
-177.6242,-21.4015,29.737
138.8567,-15.8878,29.735
-37.0597,-15.0175,29.735
-137.5423,31.0549,29.734
-171.2268,10.4437,29.729
-169.1577,-25.1861,29.729
142.4000,8.0001,29.727
-166.8497,-3.7410,29.724
-145.0074,-15.9847,29.721
-149.6369,-18.4129,29.717
10.0267,-45.9497,29.708
-140.1542,-47.4762,29.705
-16.2834,-37.7362,29.700
21.6710,-11.6752,29.697
45.4337,15.9183,29.697
88.6714,54.2100,29.695
-2.6286,-32.9169,29.690
-159.0537,-34.0117,29.690
-60.1428,51.8915,29.684
44.9826,-12.6844,29.677
88.6820,-57.9019,29.675
24.2560,-69.3784,29.670
101.9285,74.1904,29.670
120.3488,61.8648,29.670
-109.4649,43.6156,29.666
-129.0722,26.3919,29.661
20.0596,1.3379,29.661
71.3107,-14.1535,29.658
-128.7892,-54.5918,29.647
178.9441,-47.9738,29.646
102.9569,22.5307,29.644
31.8046,-57.0186,29.622
136.1292,75.9060,29.605
-127.9708,-1.4013,29.603
-101.2262,64.7402,29.602
-124.8454,17.6685,29.588
-173.6879,-57.5954,29.567
100.6445,8.6663,29.562
53.3342,9.4329,29.555
-172.3237,40.8625,29.543
149.5915,-2.7102,29.518
-153.9775,80.1779,29.514
3.4827,-38.3920,29.513
-84.6265,68.3915,29.509
-22.3966,-74.3922,29.491
0.4963,-21.0097,29.488
-25.6942,-16.5147,29.478
167.5759,-15.9143,29.477
150.2750,28.5662,29.468
57.7659,-52.5915,29.466
-78.4694,20.6636,29.417
65.7233,-31.4833,29.408
-149.6649,23.1114,29.400
179.3477,-19.7770,29.375
162.9662,-21.3579,29.367
-134.2117,-51.5415,29.343
-101.2324,72.7112,29.343
94.7278,-38.5637,29.329
29.2099,-44.5110,29.326
-149.5195,-0.8833,29.319
37.5271,-77.0779,29.317
-177.9872,74.3592,29.316
90.9647,-41.2546,29.308
-93.2983,27.9943,29.291
84.5385,-9.1104,29.285
159.2513,-35.6467,29.284
23.8957,-60.8842,29.284
-49.8664,-67.5843,29.282
78.1417,13.7153,29.282
128.6471,-0.4170,29.279
50.7452,-47.4448,29.278
-154.9506,50.1111,29.274
152.9946,-53.8936,29.268
27.4342,-58.1220,29.265
166.2887,4.3950,29.254
113.2666,-33.8783,29.251
102.2973,61.8891,29.240
156.9391,-8.9687,29.225
-60.5996,-78.6037,29.224
104.8742,43.2436,29.204
7.0390,-58.6559,29.203
-146.0918,-53.8840,29.200
-2.2865,-47.8756,29.194
53.9761,-45.9652,29.194
-45.8754,-73.0343,29.178
74.2995,-66.6035,29.171
10.6863,38.8903,29.170
149.7503,-33.1254,29.164
-99.4780,75.2818,29.159
84.6221,1.9251,29.157
-120.4899,-69.7526,29.153
129.9901,44.9452,29.148
98.4877,9.0471,29.144
-159.8928,-15.1269,29.143
44.7369,-28.2600,29.142
175.2036,-61.7307,29.140
-91.9024,20.9954,29.139
148.2720,67.1666,29.109
151.5572,20.1333,29.109
100.4874,6.9514,29.107
-87.8600,-49.4939,29.106
-99.0270,-0.5857,29.105
19.1626,1.9472,29.103
-31.4829,-68.6878,29.102
177.8573,-61.8694,29.098
97.7787,13.0780,29.065
-166.3916,-76.8902,29.054
77.3122,21.3335,29.051
70.8413,-60.5726,29.033
142.1574,-39.9273,29.031
22.6416,-4.2747,29.023
-131.8557,79.7490,29.016
14.2863,-4.3535,28.998
105.2524,2.0938,28.996
-142.2357,16.3217,28.993
-174.6699,-44.6681,28.982
21.2957,-59.2142,28.974
-132.2713,-26.5770,28.967
43.0539,32.2806,28.967
89.8576,-44.5602,28.965
94.2856,69.3850,28.934
-118.8998,49.8297,28.931
90.0657,-81.6800,28.922
85.0771,70.9799,28.918
-112.8419,68.9832,28.916
130.6281,-6.9326,28.914
117.1620,5.2238,28.909
175.3778,-70.6973,28.903
128.2760,50.7240,28.901
158.1038,-12.4239,28.890
-141.9974,-8.7420,28.881
-99.1284,14.1905,28.878
-4.1317,-53.4089,28.878
-162.1230,33.4773,28.875
-4.0932,-39.3351,28.872
-70.9769,-59.0971,28.869
170.6517,6.2840,28.860
124.5807,29.2547,28.852
42.6709,70.7276,28.841
3.9101,-58.2626,28.825
92.3312,-6.3985,28.817
-147.8676,-40.2556,28.815
108.0927,-0.2872,28.812
-140.3914,17.2729,28.807
-137.4309,49.7386,28.802
-42.2820,-65.9412,28.795
-176.1618,-58.7893,28.794
-120.9937,51.3734,28.777
163.6883,-70.8720,28.773
-142.9143,33.3616,28.773
-134.0065,-16.2062,28.759
99.9119,10.7388,28.754
128.8716,46.5240,28.753
-152.9732,-23.3056,28.749
150.3938,-32.3840,28.747
158.1048,-4.1022,28.735
-115.1060,-56.0249,28.734
-29.4957,-63.4515,28.734
-110.6426,-52.5400,28.726
-155.0705,30.8734,28.725
-74.2514,-51.0400,28.725
149.5924,-15.3153,28.724
-9.0782,-64.5737,28.722
-163.9765,6.2618,28.715
-116.1877,24.5245,28.714
136.7000,17.7199,28.712
-114.7542,20.8396,28.712
-82.9206,73.0408,28.707
32.9834,-4.5389,28.707
-135.7028,-14.2850,28.707
72.1000,39.7004,28.706
177.9000,-47.7005,28.706
-173.2000,8.5001,28.706
-101.3514,21.8153,28.704
-86.9725,59.9268,28.701
21.1002,-63.6966,28.697
-143.5778,-13.4115,28.693
-89.4185,30.8535,28.693
7.1667,-45.3953,28.690
-8.9957,-45.8684,28.685
-73.1392,36.9835,28.682
-171.7832,-30.8835,28.678
80.1322,52.2529,28.678
159.3963,0.6177,28.672
80.7344,-37.4279,28.652
-126.7574,-38.9183,28.642
-43.1117,-40.4823,28.637
148.7878,-83.5229,28.627
110.6645,74.8119,28.626
160.5721,-67.1466,28.596
-167.6045,66.1430,28.596
56.5422,-64.4996,28.594
-34.3117,-53.9030,28.589
53.2290,-30.1943,28.588
-117.3026,31.7316,28.586
115.4003,44.0527,28.583
-2.0488,-2.7389,28.572
116.7251,36.4516,28.568
-173.7434,42.3176,28.564
-41.3853,-71.2542,28.560
-27.1842,-37.5430,28.552
103.4168,4.9628,28.546
32.9589,-76.5309,28.543
-24.2364,-52.9453,28.539
118.1103,-83.9812,28.533
-131.5564,47.4182,28.529
15.1821,-67.9206,28.528
-39.5062,-70.9762,28.524
-7.0356,2.7082,28.522
-145.8467,61.0031,28.513
-172.4829,48.1549,28.507
92.8986,-46.6551,28.507
153.1077,20.1099,28.497
-31.0928,-56.6358,28.495
173.8813,24.7010,28.495
173.9696,-28.2965,28.491
51.4934,-50.1279,28.487
42.4103,-8.1629,28.479
178.8469,3.8868,28.475
-155.3657,22.7189,28.474
-56.2898,-61.7808,28.462
103.8045,23.5405,28.446
-124.3924,-28.1728,28.437
-174.3177,-35.9129,28.428
175.4239,-13.9239,28.428
119.8618,0.7118,28.418
-172.5016,47.1508,28.416
-64.2973,-30.1741,28.396
51.4696,28.7164,28.396
178.0173,-20.1987,28.396
-172.3272,-2.3416,28.395
-123.6781,-51.5389,28.392
22.2367,-47.2587,28.384
63.7775,-36.3255,28.368
109.4852,1.2841,28.368
-2.5615,-78.8030,28.365
72.3402,-58.7809,28.363
106.2732,-1.3139,28.360
114.4057,44.6739,28.336
-9.3846,-34.7523,28.328
-83.0777,39.0786,28.327
-123.0520,-26.3221,28.305
-110.7429,34.8098,28.298
-91.5044,76.2156,28.296
-72.4337,-65.2580,28.264
-8.0585,-45.9766,28.260
130.0152,77.4682,28.259
35.2466,-25.9335,28.258
-62.7711,-37.1473,28.258
-67.2854,-24.0518,28.257
63.3628,-46.2104,28.257
0.2428,70.2174,28.240
-74.5544,68.4315,28.238
-175.9115,32.8577,28.235
-143.1414,29.3977,28.224
143.5608,-2.2523,28.222
114.3293,23.7601,28.220
118.5023,79.0762,28.219
-33.6116,-59.7181,28.212
156.7404,6.8804,28.204
128.5952,16.2940,28.200
-168.2491,-11.8565,28.195
56.9619,-35.6636,28.184
75.8299,-59.4114,28.178
144.3666,31.6880,28.176
13.7604,-66.1951,28.163
166.0491,-19.9039,28.152
-70.1964,-60.1402,28.145
-98.2691,24.3812,28.143
-12.5472,-58.8149,28.140
-21.7295,50.3214,28.139
14.5943,2.2427,28.127
65.9902,-46.9163,28.106
127.5017,43.8978,28.087
67.1488,65.2560,28.084
154.6135,-38.3668,28.080
148.1904,-1.6216,28.071
-130.0408,-59.8655,28.071
76.7756,21.7547,28.063
39.1855,28.4508,28.056
-25.5901,-52.3486,28.046
-25.3461,-44.5813,28.043
-28.8632,-55.7414,28.028
97.5730,-15.8901,28.026
113.9212,31.8646,28.024
174.8479,-4.1521,28.023
-32.9090,-75.9118,27.991
-70.1439,61.8077,27.987
144.3853,59.3198,27.971
-32.4900,-51.7726,27.960
174.7971,6.2272,27.956
16.1247,-31.4529,27.945
34.6204,-70.7912,27.938
47.5628,-61.8835,27.937
34.1589,-3.0980,27.934
67.7321,-48.0770,27.933
61.8455,29.1738,27.929
163.5325,-18.0798,27.928
93.0530,-10.0561,27.919
30.6756,-27.3808,27.918
101.0262,9.3856,27.912
93.0951,-13.8358,27.910
16.4503,-68.6578,27.906
-121.9450,29.3068,27.897
149.3836,-14.4887,27.896
53.4442,-52.9238,27.888
-149.9898,76.6368,27.881
-58.6276,-30.7598,27.880
171.1344,-5.6261,27.879
78.6246,-33.8498,27.876
59.8936,57.6797,27.875
-179.1871,47.4069,27.870
-164.1527,47.3629,27.868
-175.0215,1.2101,27.861
124.2872,-3.1233,27.857
-145.4650,-2.2195,27.851
62.0303,43.9554,27.850
130.8455,15.1844,27.850
-16.6680,-22.7112,27.841
134.5557,-2.1748,27.836
49.5614,56.7945,27.836
11.1295,73.0848,27.824
59.9715,-65.8019,27.821
-158.5946,45.9917,27.819
-110.9363,77.3576,27.811
118.3519,-56.8600,27.806
115.6160,-52.8278,27.803
114.2943,22.9731,27.793
-121.2423,36.2763,27.792
-166.7651,24.5237,27.792
112.2070,-57.7220,27.786
-136.6028,-59.6341,27.785
144.0351,45.7798,27.784
-124.9458,-51.6572,27.780
-4.3717,-1.4298,27.776
151.0594,-26.3218,27.767
160.8285,84.1517,27.765
-168.7691,13.2873,27.722
-159.6523,4.2591,27.719
-111.5405,-70.6213,27.718
136.2735,-52.7497,27.717
-159.4228,0.5718,27.716
67.8000,40.5003,27.716
168.9375,32.8223,27.714
99.3540,23.4459,27.707
45.7545,33.6687,27.696
60.5770,58.3714,27.685
-105.0293,-20.9121,27.682
-151.4315,-37.6258,27.674
67.0105,-34.4925,27.668
47.7727,54.8212,27.668
170.8000,-46.0090,27.664
107.3600,-23.9114,27.656
-150.6493,55.9414,27.652
-167.4302,-49.6387,27.620
-172.1541,-14.0445,27.618
169.5996,-49.2718,27.607
-7.5666,0.1446,27.602
124.5042,45.4179,27.589
-136.1426,22.4055,27.577
17.6908,-63.9523,27.555
179.3796,26.9407,27.541
109.1703,3.9773,27.539
30.0130,-42.5294,27.535
173.5085,17.0108,27.527
-177.5982,-16.5755,27.517
-62.7908,-3.8988,27.500
18.3063,-58.8684,27.497
164.6634,34.8693,27.497
48.5358,23.7380,27.494
-144.2980,34.5494,27.489
134.1458,9.6147,27.485
17.7833,-21.6899,27.484
-167.6339,40.0900,27.481
-148.1428,26.2901,27.477
81.4193,-16.3627,27.472
-122.0186,40.6452,27.470
156.3827,-56.8459,27.467
134.6785,36.2409,27.465
-162.6932,16.8455,27.453
-147.5547,25.5697,27.447
85.4667,41.3561,27.445
96.4782,48.9236,27.419
51.4891,-65.3301,27.407
32.9808,40.3040,27.404
53.4848,-54.2639,27.397
0.7904,-51.5058,27.389
83.2233,-39.5833,27.381
168.1911,21.2267,27.349
